filename,hour_of_recording,minute_of_hour,SRWA,observer,notes
SWIFT01_20230311_100027,0,39,TRUE,,
SWIFT01_20230311_100027,1,36,TRUE,,
SWIFT01_20230311_100027,1,50,FALSE,,
SWIFT01_20230311_100027,1,12,FALSE,,
SWIFT01_20230311_100027,1,17,FALSE,,
SWIFT01_20230311_140038,0,6,TRUE,,
SWIFT01_20230311_140038,0,50,FALSE,,
SWIFT01_20230311_140038,0,18,FALSE,,
SWIFT01_20230311_140038,0,29,FALSE,,
SWIFT01_20230311_140038,1,16,FALSE,,
SWIFT01_20230311_140038,1,51,TRUE,,
SWIFT01_20230311_140038,1,42,FALSE,,
SWIFT01_20230311_140038,1,23,FALSE,,
SWIFT01_20230311_220104,0,53,FALSE,,
SWIFT01_20230311_220104,0,24,FALSE,,
SWIFT01_20230311_220104,0,34,FALSE,,
SWIFT01_20230311_220104,0,52,FALSE,,
SWIFT01_20230311_220104,1,16,FALSE,,
SWIFT01_20230311_220104,1,25,FALSE,,
SWIFT01_20230311_220104,1,30,FALSE,,
SWIFT01_20230311_220104,1,25,NA,,duplicate minute
SWIFT01_20230311_220104,1,34,FALSE,,
SWIFT03_20230117_000000,0,50,FALSE,,
SWIFT03_20230117_000000,0,19,FALSE,,
SWIFT03_20230117_000000,0,9,FALSE,,
SWIFT03_20230117_000000,0,51,FALSE,,
SWIFT03_20230117_000000,1,10,FALSE,,
SWIFT03_20230117_000000,1,29,FALSE,,
SWIFT03_20230117_000000,1,45,FALSE,,
SWIFT03_20230117_000000,1,55,FALSE,,
SWIFT03_20230117_040011,0,49,FALSE,,
SWIFT03_20230117_040011,0,22,FALSE,,
SWIFT03_20230117_040011,0,14,FALSE,,
SWIFT03_20230117_040011,0,42,FALSE,,
SWIFT03_20230117_040011,1,7,FALSE,,
SWIFT03_20230117_040011,1,22,FALSE,,
SWIFT03_20230117_040011,1,56,FALSE,,
SWIFT03_20230117_040011,1,3,FALSE,,
SWIFT03_20230117_120031,0,49,TRUE,,
SWIFT03_20230117_120031,0,24,TRUE,,
SWIFT03_20230117_120031,0,19,TRUE,,
SWIFT03_20230117_120031,0,24,NA,,duplicate minute
SWIFT03_20230117_120031,0,48,TRUE,,
SWIFT03_20230117_120031,1,13,TRUE,,
SWIFT03_20230117_120031,1,32,FALSE,,
SWIFT03_20230117_120031,1,12,TRUE,,
SWIFT03_20230117_120031,1,49,TRUE,,
SWIFT03_20230117_140033,0,29,FALSE,,
SWIFT03_20230117_140033,0,42,FALSE,,
SWIFT03_20230117_140033,0,52,FALSE,,
SWIFT03_20230117_140033,0,21,TRUE,,
SWIFT03_20230117_140033,1,18,TRUE,,
SWIFT03_20230117_140033,1,9,TRUE,,
SWIFT03_20230117_140033,1,21,TRUE,,
SWIFT03_20230117_140033,1,1,TRUE,,
SWIFT03_20230117_200057,0,11,FALSE,,
SWIFT03_20230117_200057,0,24,FALSE,,
SWIFT03_20230117_200057,0,31,FALSE,,
SWIFT03_20230117_200057,0,59,FALSE,,
SWIFT03_20230117_200057,1,38,FALSE,,
SWIFT03_20230117_200057,1,13,FALSE,,
SWIFT03_20230117_200057,1,12,FALSE,,
SWIFT03_20230117_200057,1,30,FALSE,,
SWIFT03_20230118_020006,0,21,FALSE,,
SWIFT03_20230118_020006,0,36,FALSE,,
SWIFT03_20230118_020006,0,44,FALSE,,
SWIFT03_20230118_020006,0,50,FALSE,,
SWIFT03_20230118_020006,1,3,FALSE,,
SWIFT03_20230118_020006,1,16,FALSE,,
SWIFT03_20230118_020006,1,38,FALSE,,
SWIFT03_20230118_020006,1,24,FALSE,,
SWIFT03_20230118_060017,0,23,FALSE,,
SWIFT03_20230118_060017,0,18,FALSE,,
SWIFT03_20230118_060017,0,53,TRUE,,
SWIFT03_20230118_060017,0,8,FALSE,,
SWIFT03_20230118_060017,1,56,TRUE,,
SWIFT03_20230118_060017,1,17,TRUE,,
SWIFT03_20230118_060017,1,57,TRUE,,
SWIFT03_20230118_060017,1,1,TRUE,,
SWIFT03_20230118_100031,0,0,TRUE,,
SWIFT03_20230118_100031,0,38,TRUE,,
SWIFT03_20230118_100031,0,39,TRUE,,
SWIFT03_20230118_100031,0,32,FALSE,,
SWIFT03_20230118_100031,1,19,FALSE,,
SWIFT03_20230118_100031,1,46,FALSE,,
SWIFT03_20230118_100031,1,54,TRUE,,
SWIFT03_20230118_100031,1,18,FALSE,,
SWIFT03_20230118_180049,0,42,FALSE,,
SWIFT03_20230118_180049,0,19,TRUE,,
SWIFT03_20230118_180049,0,46,FALSE,,
SWIFT03_20230118_180049,0,55,FALSE,,
SWIFT03_20230118_180049,1,23,FALSE,,
SWIFT03_20230118_180049,1,20,FALSE,,
SWIFT03_20230118_180049,1,7,FALSE,,
SWIFT03_20230118_180049,1,21,FALSE,,
SWIFT03_20230118_200052,0,9,FALSE,,
SWIFT03_20230118_200052,0,45,FALSE,,
SWIFT03_20230118_200052,0,38,FALSE,,
SWIFT03_20230118_200052,0,24,FALSE,,
SWIFT03_20230118_200052,1,39,FALSE,,
SWIFT03_20230118_200052,1,29,FALSE,,
SWIFT03_20230118_200052,1,41,FALSE,,
SWIFT03_20230118_200052,1,46,FALSE,,
SWIFT02_20230126_000000,0,25,FALSE,,
SWIFT02_20230126_000000,0,32,FALSE,,
SWIFT02_20230126_000000,0,29,FALSE,,
SWIFT02_20230126_000000,0,56,FALSE,,
SWIFT02_20230126_000000,1,8,FALSE,,
SWIFT02_20230126_000000,1,17,FALSE,,
SWIFT02_20230126_000000,1,10,FALSE,,
SWIFT02_20230126_000000,1,5,FALSE,,
SWIFT02_20230126_040007,0,14,FALSE,,
SWIFT02_20230126_040007,0,3,FALSE,,
SWIFT02_20230126_040007,0,19,FALSE,,
SWIFT02_20230126_040007,0,52,FALSE,,
SWIFT02_20230126_040007,1,5,FALSE,,
SWIFT02_20230126_040007,1,9,FALSE,,
SWIFT02_20230126_040007,1,57,FALSE,,
SWIFT02_20230126_040007,1,50,FALSE,,
SWIFT02_20230126_060008,0,38,FALSE,,
SWIFT02_20230126_060008,0,15,FALSE,,
SWIFT02_20230126_060008,0,58,TRUE,,
SWIFT02_20230126_060008,0,43,TRUE,,
SWIFT02_20230126_060008,1,38,TRUE,,
SWIFT02_20230126_060008,1,47,FALSE,,
SWIFT02_20230126_060008,1,38,NA,,duplicate minute
SWIFT02_20230126_060008,1,43,FALSE,,
SWIFT02_20230126_060008,1,49,FALSE,,
SWIFT02_20230126_080014,0,11,FALSE,,
SWIFT02_20230126_080014,0,0,TRUE,,
SWIFT02_20230126_080014,0,23,FALSE,,
SWIFT02_20230126_080014,0,32,FALSE,,
SWIFT02_20230126_080014,1,21,FALSE,,
SWIFT02_20230126_080014,1,38,FALSE,,
SWIFT02_20230126_080014,1,30,FALSE,,
SWIFT02_20230126_080014,1,18,TRUE,,
SWIFT02_20230126_100017,0,22,FALSE,,
SWIFT02_20230126_100017,0,55,FALSE,,
SWIFT02_20230126_100017,0,35,FALSE,,
SWIFT02_20230126_100017,0,40,FALSE,,
SWIFT02_20230126_100017,1,54,FALSE,,
SWIFT02_20230126_100017,1,55,FALSE,,
SWIFT02_20230126_100017,1,25,FALSE,,
SWIFT02_20230126_100017,1,54,NA,,duplicate minute
SWIFT02_20230126_100017,1,38,FALSE,,
SWIFT02_20230126_120022,0,39,FALSE,,
SWIFT02_20230126_120022,0,7,TRUE,,
SWIFT02_20230126_120022,0,15,TRUE,,
SWIFT02_20230126_120022,0,37,FALSE,,
SWIFT02_20230126_120022,1,13,FALSE,,
SWIFT02_20230126_120022,1,31,FALSE,,
SWIFT02_20230126_120022,1,26,FALSE,,
SWIFT02_20230126_120022,1,17,FALSE,,
SWIFT02_20230126_140025,0,54,FALSE,,
SWIFT02_20230126_140025,0,12,TRUE,,
SWIFT02_20230126_140025,0,22,TRUE,,
SWIFT02_20230126_140025,0,53,FALSE,,
SWIFT02_20230126_140025,1,36,FALSE,,
SWIFT02_20230126_140025,1,59,FALSE, ,
SWIFT02_20230126_140025,1,1,TRUE,,
SWIFT02_20230126_140025,1,39,FALSE,,
SWIFT02_20230126_160028,0,22,FALSE,,
SWIFT02_20230126_160028,0,17,FALSE,,
SWIFT02_20230126_160028,0,13,FALSE,,
SWIFT02_20230126_160028,0,1,FALSE,,
SWIFT02_20230126_160028,1,6,TRUE,,
SWIFT02_20230126_160028,1,18,FALSE,,
SWIFT02_20230126_160028,1,10,TRUE,,
SWIFT02_20230126_160028,1,28,TRUE,,
SWIFT02_20230126_180030,0,16,FALSE,,
SWIFT02_20230126_180030,0,36,FALSE,,
SWIFT02_20230126_180030,0,40,FALSE,,
SWIFT02_20230126_180030,0,21,FALSE,,
SWIFT02_20230126_180030,1,25,FALSE,,
SWIFT02_20230126_180030,1,31,FALSE,,
SWIFT02_20230126_180030,1,33,FALSE,,
SWIFT02_20230126_180030,1,53,FALSE,,
SWIFT02_20230126_220032,0,10,FALSE,,
SWIFT02_20230126_220032,0,27,FALSE,,
SWIFT02_20230126_220032,0,52,FALSE,,
SWIFT02_20230126_220032,0,6,FALSE,,
SWIFT02_20230126_220032,1,5,FALSE,,
SWIFT02_20230126_220032,1,4,FALSE,,
SWIFT02_20230126_220032,1,44,FALSE,,
SWIFT02_20230126_220032,1,13,FALSE,,
SWIFT02_20230202_000000,0,20,FALSE,,
SWIFT02_20230202_000000,0,27,FALSE,,
SWIFT02_20230202_000000,0,38,FALSE,,
SWIFT02_20230202_000000,0,31,FALSE,,
SWIFT02_20230202_000000,1,20,FALSE,,
SWIFT02_20230202_000000,1,46,FALSE,,
SWIFT02_20230202_000000,1,59,FALSE,,
SWIFT02_20230202_000000,1,0,FALSE,,
SWIFT02_20230202_020005,0,2,FALSE,,
SWIFT02_20230202_020005,0,24,FALSE,,
SWIFT02_20230202_020005,0,7,FALSE,,
SWIFT02_20230202_020005,0,21,FALSE,,
SWIFT02_20230202_020005,1,17,FALSE,,
SWIFT02_20230202_020005,1,56,FALSE,,
SWIFT02_20230202_020005,1,46,FALSE,,
SWIFT02_20230202_020005,1,59,FALSE,,
SWIFT02_20230202_040013,0,38,FALSE,,
SWIFT02_20230202_040013,0,12,FALSE,,
SWIFT02_20230202_040013,0,22,FALSE,,
SWIFT02_20230202_040013,0,56,FALSE,,
SWIFT02_20230202_040013,1,23,FALSE,,
SWIFT02_20230202_040013,1,23,NA,,duplicate minute
SWIFT02_20230202_040013,1,10,FALSE,,
SWIFT02_20230202_040013,1,25,FALSE,,
SWIFT02_20230202_040013,1,15,FALSE,,
SWIFT02_20230202_060021,0,30,TRUE,,
SWIFT02_20230202_060021,0,5,FALSE,,
SWIFT02_20230202_060021,0,38,TRUE,,
SWIFT02_20230202_060021,0,6,FALSE,,
SWIFT02_20230202_060021,1,22,FALSE,,
SWIFT02_20230202_060021,1,16,FALSE,,
SWIFT02_20230202_060021,1,20,FALSE,,
SWIFT02_20230202_060021,1,25,TRUE,,
SWIFT02_20230202_080025,0,15,FALSE,,
SWIFT02_20230202_080025,0,58,FALSE,,
SWIFT02_20230202_080025,0,19,FALSE,,
SWIFT02_20230202_080025,0,52,FALSE,,
SWIFT02_20230202_080025,1,48,FALSE,,
SWIFT02_20230202_080025,1,5,FALSE,,
SWIFT02_20230202_080025,1,37,FALSE,,
SWIFT02_20230202_080025,1,37,NA,,duplicate minute
SWIFT02_20230202_080025,1,5,NA,,duplicate minute
SWIFT02_20230202_080025,1,12,FALSE,,
SWIFT02_20230202_100028,0,32,TRUE,,
SWIFT02_20230202_100028,0,30,TRUE,,
SWIFT02_20230202_100028,0,7,FALSE,,
SWIFT02_20230202_100028,0,42,FALSE,,
SWIFT02_20230202_100028,1,37,FALSE,,
SWIFT02_20230202_100028,1,31,FALSE,,
SWIFT02_20230202_100028,1,1,TRUE,,
SWIFT02_20230202_100028,1,36,FALSE,,
SWIFT02_20230202_120036,0,18,FALSE,,
SWIFT02_20230202_120036,0,33,FALSE,,
SWIFT02_20230202_120036,0,37,TRUE,,
SWIFT02_20230202_120036,0,25,TRUE,,
SWIFT02_20230202_120036,1,17,FALSE,,
SWIFT02_20230202_120036,1,23,FALSE,,
SWIFT02_20230202_120036,1,26,FALSE,,
SWIFT02_20230202_120036,1,20,FALSE,,
SWIFT02_20230202_140046,0,6,TRUE,,
SWIFT02_20230202_140046,0,3,FALSE,,
SWIFT02_20230202_140046,0,28,TRUE,,
SWIFT02_20230202_140046,0,17,FALSE,,
SWIFT02_20230202_140046,1,8,TRUE,,
SWIFT02_20230202_140046,1,19,FALSE,,
SWIFT02_20230202_140046,1,30,TRUE,,
SWIFT02_20230202_140046,1,21,TRUE,,
SWIFT02_20230202_160052,0,57,TRUE,,
SWIFT02_20230202_160052,0,49,FALSE,,
SWIFT02_20230202_160052,0,46,FALSE,,
SWIFT02_20230202_160052,0,50,TRUE,,
SWIFT02_20230202_160052,1,12,TRUE,,
SWIFT02_20230202_160052,1,1,FALSE,,
SWIFT02_20230202_160052,1,1,NA,,duplicate minute
SWIFT02_20230202_160052,1,50,FALSE,,
SWIFT02_20230202_160052,1,32,FALSE,,
SWIFT02_20230202_180054,0,45,FALSE,,
SWIFT02_20230202_180054,0,28,TRUE,,
SWIFT02_20230202_180054,0,10,TRUE,,
SWIFT02_20230202_180054,0,18,TRUE,,
SWIFT02_20230202_180054,1,17,FALSE,,
SWIFT02_20230202_180054,1,16,FALSE,,
SWIFT02_20230202_180054,1,38,FALSE,,
SWIFT02_20230202_180054,1,16,NA,,duplicate minute
SWIFT02_20230202_180054,1,50,FALSE,,
SWIFT02_20230202_200058,0,53,FALSE,,
SWIFT02_20230202_200058,0,37,FALSE,,
SWIFT02_20230202_200058,0,10,FALSE,,
SWIFT02_20230202_200058,0,44,FALSE,,
SWIFT02_20230202_200058,1,28,FALSE,,
SWIFT02_20230202_200058,1,37,FALSE,,
SWIFT02_20230202_200058,1,57,FALSE,,
SWIFT02_20230202_200058,1,44,FALSE,,
SWIFT02_20230202_220103,0,9,FALSE,,
SWIFT02_20230202_220103,0,36,FALSE,,
SWIFT02_20230202_220103,0,43,FALSE,,
SWIFT02_20230202_220103,0,26,FALSE,,
SWIFT02_20230202_220103,1,15,FALSE,,
SWIFT02_20230202_220103,1,32,FALSE,,
SWIFT02_20230202_220103,1,5,FALSE,,
SWIFT02_20230202_220103,1,7,FALSE,,
SWIFT02_20230127_000000,0,28,FALSE,,
SWIFT02_20230127_000000,0,12,FALSE,,
SWIFT02_20230127_000000,0,24,FALSE,,
SWIFT02_20230127_000000,0,9,FALSE,,
SWIFT02_20230127_000000,1,0,FALSE,,
SWIFT02_20230127_000000,1,26,FALSE,,
SWIFT02_20230127_000000,1,7,FALSE,,
SWIFT02_20230127_000000,1,13,FALSE,,
SWIFT02_20230127_020005,0,35,FALSE,,
SWIFT02_20230127_020005,0,5,FALSE,,
SWIFT02_20230127_020005,0,15,FALSE,,
SWIFT02_20230127_020005,0,0,FALSE,,
SWIFT02_20230127_020005,1,52,FALSE,,
SWIFT02_20230127_020005,1,31,FALSE,,
SWIFT02_20230127_020005,1,59,FALSE,,
SWIFT02_20230127_020005,1,58,FALSE,,
SWIFT02_20230127_040008,0,24,FALSE,,
SWIFT02_20230127_040008,0,20,FALSE,,
SWIFT02_20230127_040008,0,31,FALSE,,
SWIFT02_20230127_040008,0,1,FALSE,,
SWIFT02_20230127_040008,1,0,FALSE,,
SWIFT02_20230127_040008,1,5,FALSE,,
SWIFT02_20230127_040008,1,34,FALSE,,
SWIFT02_20230127_040008,1,3,FALSE,,
SWIFT02_20230127_060010,0,20,FALSE,,
SWIFT02_20230127_060010,0,14,FALSE,,
SWIFT02_20230127_060010,0,37,FALSE,,
SWIFT02_20230127_060010,0,29,FALSE,,
SWIFT02_20230127_060010,1,33,FALSE,,
SWIFT02_20230127_060010,1,3,FALSE,,
SWIFT02_20230127_060010,1,41,FALSE,,
SWIFT02_20230127_060010,1,42,FALSE,,
SWIFT02_20230127_080012,0,3,FALSE,,
SWIFT02_20230127_080012,0,3,NA,,duplicate minute
SWIFT02_20230127_080012,0,57,FALSE,,
SWIFT02_20230127_080012,0,11,FALSE,,
SWIFT02_20230127_080012,0,37,FALSE, ,
SWIFT02_20230127_080012,1,37,FALSE,,
SWIFT02_20230127_080012,1,42,FALSE,,
SWIFT02_20230127_080012,1,0,FALSE,,
SWIFT02_20230127_080012,1,5,FALSE,,
SWIFT02_20230127_100017,0,45,FALSE,,
SWIFT02_20230127_100017,0,11,FALSE,,
SWIFT02_20230127_100017,0,9,FALSE,,
SWIFT02_20230127_100017,0,1,FALSE,,
SWIFT02_20230127_100017,1,37,FALSE,,
SWIFT02_20230127_100017,1,51,FALSE,,
SWIFT02_20230127_100017,1,49,FALSE,,
SWIFT02_20230127_100017,1,56,FALSE,,
SWIFT02_20230127_140022,0,42,FALSE,,
SWIFT02_20230127_140022,0,57,FALSE,,
SWIFT02_20230127_140022,0,25,FALSE,,
SWIFT02_20230127_140022,0,49,FALSE,,
SWIFT02_20230127_140022,1,26,FALSE,,
SWIFT02_20230127_140022,1,17,FALSE,,
SWIFT02_20230127_140022,1,7,TRUE,,
SWIFT02_20230127_140022,1,58,FALSE,,
SWIFT02_20230127_180027,0,27,FALSE,,
SWIFT02_20230127_180027,0,36,FALSE,,
SWIFT02_20230127_180027,0,14,FALSE,,
SWIFT02_20230127_180027,0,21,FALSE,,
SWIFT02_20230127_180027,1,46,FALSE,,
SWIFT02_20230127_180027,1,1,FALSE,,
SWIFT02_20230127_180027,1,12,FALSE,,
SWIFT02_20230127_180027,1,37,FALSE,,
SWIFT02_20230127_220032,0,30,FALSE,,
SWIFT02_20230127_220032,0,41,FALSE,,
SWIFT02_20230127_220032,0,53,FALSE,,
SWIFT02_20230127_220032,0,2,FALSE,,
SWIFT02_20230127_220032,1,0,FALSE,,
SWIFT02_20230127_220032,1,44,FALSE,,
SWIFT02_20230127_220032,1,16,FALSE,,
SWIFT02_20230127_220032,1,16,NA,,duplicate minute
SWIFT02_20230127_220032,1,8,FALSE,,
SWIFT03_20230202_020008,0,25,FALSE,,
SWIFT03_20230202_020008,0,48,FALSE,,
SWIFT03_20230202_020008,0,23,FALSE,,
SWIFT03_20230202_020008,0,41,FALSE,,
SWIFT03_20230202_020008,1,18,FALSE,,
SWIFT03_20230202_020008,1,26,FALSE,,
SWIFT03_20230202_020008,1,18,NA,,duplicate minute
SWIFT03_20230202_020008,1,28,FALSE,,
SWIFT03_20230202_020008,1,13,FALSE,,
SWIFT03_20230202_060016,0,58,FALSE,,
SWIFT03_20230202_060016,0,39,FALSE,,
SWIFT03_20230202_060016,0,10,FALSE,,
SWIFT03_20230202_060016,0,4,FALSE,,
SWIFT03_20230202_060016,1,18,FALSE,,
SWIFT03_20230202_060016,1,49,FALSE,,
SWIFT03_20230202_060016,1,55,FALSE,,
SWIFT03_20230202_060016,1,33,FALSE,,
SWIFT03_20230202_080022,0,39,FALSE,,
SWIFT03_20230202_080022,0,25,FALSE,,
SWIFT03_20230202_080022,0,51,FALSE,,
SWIFT03_20230202_080022,0,1,FALSE,,
SWIFT03_20230202_080022,1,48,FALSE,,
SWIFT03_20230202_080022,1,16,FALSE,,
SWIFT03_20230202_080022,1,32,FALSE,,
SWIFT03_20230202_080022,1,40,FALSE,,
SWIFT03_20230202_180056,0,7,FALSE,,
SWIFT03_20230202_180056,0,12,FALSE,,
SWIFT03_20230202_180056,0,37,FALSE,,
SWIFT03_20230202_180056,0,59,FALSE,,
SWIFT03_20230202_180056,1,23,FALSE,,
SWIFT03_20230202_180056,1,38,FALSE,,
SWIFT03_20230202_180056,1,46,FALSE,,
SWIFT03_20230202_180056,1,40,FALSE,,
SWIFT03_20230202_220104,0,10,FALSE,,
SWIFT03_20230202_220104,0,13,FALSE,,
SWIFT03_20230202_220104,0,36,FALSE,,
SWIFT03_20230202_220104,0,25,FALSE,,
SWIFT03_20230202_220104,1,3,FALSE,,
SWIFT03_20230202_220104,1,41,FALSE,,500 new random minute numbers generated with seed 02062023 on 2 June 2023 by WG.
SWIFT03_20230202_220104,1,59,N/A,,does not exist
SWIFT03_20230202_220104,1,28,FALSE,,
SWIFT02_20230203_000000,0,8,FALSE,,
SWIFT02_20230203_000000,0,7,FALSE,,
SWIFT02_20230203_000000,0,51,FALSE,,
SWIFT02_20230203_000000,0,30,FALSE,,
SWIFT02_20230203_000000,1,51,FALSE,,
SWIFT02_20230203_000000,1,0,FALSE,,
SWIFT02_20230203_000000,1,36,FALSE,,
SWIFT02_20230203_000000,1,33,FALSE,,
SWIFT02_20230203_040008,0,30,FALSE,,
SWIFT02_20230203_040008,0,21,FALSE,,
SWIFT02_20230203_040008,0,36,FALSE,,
SWIFT02_20230203_040008,0,44,FALSE,,
SWIFT02_20230203_040008,1,4,FALSE,,
SWIFT02_20230203_040008,1,51,FALSE,,
SWIFT02_20230203_040008,1,15,FALSE,,
SWIFT02_20230203_040008,1,0,FALSE,,
SWIFT02_20230203_080018,0,16,TRUE,,
SWIFT02_20230203_080018,0,58,TRUE,,
SWIFT02_20230203_080018,0,42,FALSE,,
SWIFT02_20230203_080018,0,51,FALSE,,
SWIFT02_20230203_080018,1,0,TRUE,,
SWIFT02_20230203_080018,1,29,FALSE,,
SWIFT02_20230203_080018,1,40,FALSE,,
SWIFT02_20230203_080018,1,29,N/A,,duplicate minute
SWIFT02_20230203_120034,0,31,TRUE,,
SWIFT02_20230203_120034,0,24,TRUE,,
SWIFT02_20230203_120034,0,33,FALSE,,
SWIFT02_20230203_120034,0,39,TRUE,,
SWIFT02_20230203_120034,1,20,TRUE,,
SWIFT02_20230203_120034,1,14,TRUE,,
SWIFT02_20230203_120034,1,31,TRUE,,
SWIFT02_20230203_120034,1,24,FALSE,,
SWIFT02_20230203_140037,0,32,FALSE,,
SWIFT02_20230203_140037,0,15,TRUE,,
SWIFT02_20230203_140037,0,54,FALSE,,
SWIFT02_20230203_140037,0,52,FALSE,,
SWIFT02_20230203_140037,1,26,FALSE,,
SWIFT02_20230203_140037,1,13,FALSE,,
SWIFT02_20230203_140037,1,7,FALSE,,
SWIFT02_20230203_140037,1,0,FALSE,,
SWIFT02_20230203_180050,0,20,FALSE,,
SWIFT02_20230203_180050,0,19,FALSE,,
SWIFT02_20230203_180050,0,11,FALSE,,
SWIFT02_20230203_180050,0,26,FALSE,,
SWIFT02_20230203_180050,1,22,FALSE,,
SWIFT02_20230203_180050,1,9,FALSE,,
SWIFT02_20230203_180050,1,48,FALSE,,
SWIFT02_20230203_180050,1,35,FALSE,,
SWIFT02_20230203_220104,0,59,FALSE,,
SWIFT02_20230203_220104,0,53,FALSE,,
SWIFT02_20230203_220104,0,48,FALSE,,
SWIFT02_20230203_220104,0,19,FALSE,,
SWIFT02_20230203_220104,1,13,FALSE,,
SWIFT02_20230203_220104,1,57,FALSE,,
SWIFT02_20230203_220104,1,18,FALSE,,
SWIFT02_20230203_220104,1,10,FALSE,,
SWIFT03_20230203_020002,0,52,FALSE,,
SWIFT03_20230203_020002,0,43,FALSE,,
SWIFT03_20230203_020002,0,8,FALSE,,
SWIFT03_20230203_020002,0,18,FALSE,,
SWIFT03_20230203_020002,1,56,FALSE,,
SWIFT03_20230203_020002,1,45,FALSE,,
SWIFT03_20230203_020002,1,3,FALSE,,
SWIFT03_20230203_020002,1,28,FALSE,,
SWIFT03_20230203_040007,0,54,FALSE,,
SWIFT03_20230203_040007,0,13,FALSE,,
SWIFT03_20230203_040007,0,12,FALSE,,
SWIFT03_20230203_040007,0,11,FALSE,,
SWIFT03_20230203_040007,1,14,FALSE,,
SWIFT03_20230203_040007,1,28,FALSE,,
SWIFT03_20230203_040007,1,43,FALSE,,
SWIFT03_20230203_040007,1,29,FALSE,,
SWIFT03_20230203_060016,0,17,FALSE,,
SWIFT03_20230203_060016,0,19,FALSE,,
SWIFT03_20230203_060016,0,54,FALSE,,
SWIFT03_20230203_060016,0,10,FALSE,,
SWIFT03_20230203_060016,1,15,FALSE,,
SWIFT03_20230203_060016,1,48,FALSE,,
SWIFT03_20230203_060016,1,7,FALSE,,
SWIFT03_20230203_060016,1,14,FALSE,,
SWIFT03_20230203_120032,0,5,FALSE,,
SWIFT03_20230203_120032,0,42,FALSE,,
SWIFT03_20230203_120032,0,0,FALSE,,
SWIFT03_20230203_120032,0,55,FALSE,,
SWIFT03_20230203_120032,1,8,FALSE,,
SWIFT03_20230203_120032,1,39,FALSE,,
SWIFT03_20230203_120032,1,7,FALSE,,
SWIFT03_20230203_120032,1,10,FALSE,,
SWIFT03_20230203_140040,0,38,FALSE,,
SWIFT03_20230203_140040,0,15,FALSE,,
SWIFT03_20230203_140040,0,6,FALSE,,
SWIFT03_20230203_140040,0,52,FALSE,,
SWIFT03_20230203_140040,1,18,FALSE,,
SWIFT03_20230203_140040,1,48,TRUE,,
SWIFT03_20230203_140040,1,53,FALSE,,
SWIFT03_20230203_140040,1,55,FALSE,,
SWIFT03_20230203_160042,0,22,FALSE,,
SWIFT03_20230203_160042,0,18,FALSE,,
SWIFT03_20230203_160042,0,19,FALSE,,
SWIFT03_20230203_160042,0,56,FALSE,,
SWIFT03_20230203_160042,1,57,FALSE,,
SWIFT03_20230203_160042,1,2,FALSE,,
SWIFT03_20230203_160042,1,6,FALSE,,
SWIFT03_20230203_160042,1,0,FALSE,,
SWIFT03_20230203_200057,0,27,FALSE,,
SWIFT03_20230203_200057,0,10,FALSE,,
SWIFT03_20230203_200057,0,50,FALSE,,
SWIFT03_20230203_200057,0,24,FALSE,,
SWIFT03_20230203_200057,1,19,FALSE,,
SWIFT03_20230203_200057,1,26,FALSE,,
SWIFT03_20230203_200057,1,45,FALSE,,
SWIFT03_20230203_200057,1,59,FALSE,,
SWIFT03_20230203_220101,0,3,FALSE,,
SWIFT03_20230203_220101,0,2,FALSE,,
SWIFT03_20230203_220101,0,7,FALSE,,
SWIFT03_20230203_220101,0,29,FALSE,,
SWIFT03_20230203_220101,1,32,FALSE,,
SWIFT03_20230203_220101,1,35,FALSE,,
SWIFT03_20230203_220101,1,38,FALSE,,
SWIFT03_20230203_220101,1,15,FALSE,,
SWIFT01_20230204_200031,0,19,FALSE,,
SWIFT01_20230204_200031,0,10,FALSE,,
SWIFT01_20230204_200031,0,36,FALSE,,
SWIFT01_20230204_200031,0,58,FALSE,,
SWIFT01_20230204_200031,1,13,FALSE,,
SWIFT01_20230204_200031,1,34,FALSE,,
SWIFT01_20230204_200031,1,15,FALSE,,
SWIFT01_20230204_200031,1,17,FALSE,,
SWIFT01_20230204_160023,0,13,FALSE,,
SWIFT01_20230204_160023,0,52,TRUE,,
SWIFT01_20230204_160023,0,1,FALSE,,
SWIFT01_20230204_160023,0,1,NA,,duplicate minute
SWIFT01_20230204_160023,0,38,FALSE,,
SWIFT01_20230204_160023,1,22,FALSE,,
SWIFT01_20230204_160023,1,49,FALSE,,
SWIFT01_20230204_160023,1,47,TRUE,,
SWIFT01_20230204_160023,1,10,TRUE,,
SWIFT01_20230204_140019,0,35,FALSE,,
SWIFT01_20230204_140019,0,44,FALSE,,
SWIFT01_20230204_140019,0,33,FALSE,,
SWIFT01_20230204_140019,0,53,FALSE,,
SWIFT01_20230204_140019,1,0,FALSE,,
SWIFT01_20230204_140019,1,53,FALSE,,
SWIFT01_20230204_140019,1,10,FALSE,,
SWIFT01_20230204_140019,1,40,FALSE,,
,,47,,,
,,31,,,
,,57,,,
,,43,,,
,,55,,,
,,4,,,
,,59,,,
,,28,,,
,,22,,,
,,29,,,
,,33,,,
,,20,,,
,,24,,,
,,42,,,
,,0,,,
,,21,,,
,,14,,,
,,13,,,
,,48,,,
,,41,,,
,,50,,,
,,21,,,
,,37,,,
,,26,,,
,,3,,,
,,9,,,
,,4,,,
,,34,,,
,,45,,,
,,49,,,
,,3,,,
,,13,,,
